,v,R,T,kv_C,kv_Cr,kv_Mo,kv_V,clstar_C,clstar_Cr,clstar_Mo,clstar_V
28,0.014050000000000009,1.0742096642809534e-07,1691.65029086289,0.14402642867708693,0.9102608352645333,0.7544499778117449,0.6321680390513288,0.008965372235955707,0.04094092677599024,0.03201319148598798,0.01656000528022561
29,0.014550000000000009,1.0546415793826594e-07,1691.4027704568625,0.14444827756148046,0.910305061357252,0.7545709920654478,0.6323493174313736,0.00898769237144032,0.04094944689629334,0.03203220456751494,0.01657525271621021
30,0.01505000000000001,1.036075416941499e-07,1691.1611015796054,0.1448697108516822,0.9103492438796119,0.7546918870991577,0.6325304172208266,0.009009440540263636,0.04095771146341652,0.03205066138874051,0.0165900635930351
31,0.01555000000000001,1.018429344411604e-07,1690.9249658949307,0.1452907291615381,0.9103933828959678,0.7548126630889667,0.6327113386834721,0.009030647668467567,0.04096573528553563,0.032068593790468294,0.016604462645154753
32,0.01605000000000001,1.0016305648212293e-07,1690.6940716547526,0.14571133310368586,0.9104374784705478,0.7549333202106197,0.6328920820825747,0.009051342066233647,0.04097353187716551,0.03208603084943892,0.01661847247081577
33,0.01655000000000001,9.856140748174431e-08,1690.4681507396685,0.14613152328955784,0.9104815306674536,0.7550538586395159,0.6330726476808815,0.009071549723229223,0.04098111360815494,0.03210299919539186,0.01663211377631269
34,0.01705000000000001,9.703216251666642e-08,1690.246956104502,0.14655130032938402,0.9105255395506613,0.7551742785507104,0.6332530357406224,0.009091294562967558,0.040988491831686756,0.03211952328358726,0.01664540558601515
35,0.01755000000000001,9.557008453276502e-08,1690.0302595706871,0.146970664832195,0.9105695051840205,0.7552945801189132,0.6334332465235123,0.009110598662094545,0.0409956769944628,0.03213562562948089,0.01665836542327559
36,0.01805000000000001,9.417045031308167e-08,1689.8178498992236,0.14738961740582485,0.9106134276312557,0.7554147635184911,0.6336132802907518,0.009129482441486026,0.04100267873243055,0.03215132701272468,0.016671009467764824
37,0.01855000000000001,9.282898751475893e-08,1689.609531108331,0.14780815865691424,0.9106573069559668,0.7555348289234696,0.6337931373030289,0.009147964832751454,0.04100950595402724,0.03216664665463965,0.016683352692392663
